param delta tt tau
0.054389	20.027649	307.821075	186.909958
0.054390	20.028492	307.824219	186.907227
0.054390	20.027990	307.821198	186.906433
0.054390	20.028311	307.824097	186.906616
0.054391	20.028404	307.824188	186.905365
0.054391	20.028900	307.827118	186.904510
0.054391	20.029297	307.830170	186.904388
0.054392	20.029259	307.829468	186.903107
0.054392	20.029518	307.830902	186.902191
0.054392	20.029716	307.832275	186.901581
0.054393	20.029987	307.834381	186.901260
0.054393	20.030344	307.836548	186.900482
0.054394	20.030828	307.837555	186.897797
0.054394	20.030779	307.838684	186.898407
0.054394	20.031170	307.841583	186.898163
0.054395	20.031378	307.842255	186.896805
0.054395	20.031637	307.842499	186.894684
0.054395	20.031891	307.845062	186.894943
0.054396	20.031992	307.845154	186.893646
0.054396	20.032202	307.846893	186.893311
0.054396	20.032244	307.848724	186.894104
0.054397	20.032591	307.848389	186.890869
0.054397	20.032829	307.850708	186.890976
0.054397	20.033344	307.854340	186.890717
0.054398	20.033453	307.854004	186.888916
0.054398	20.033802	307.857574	186.889618
0.054398	20.033644	307.856262	186.888458
0.054399	20.033865	307.856049	186.886108
0.054399	20.033808	307.858185	186.887817
0.054400	20.034313	307.860687	186.886475
0.054400	20.034817	307.864227	186.886185
0.054400	20.034931	307.863098	186.883575
0.054401	20.035160	307.863892	186.882202
0.054401	20.035116	307.865204	186.882980
0.054401	20.035769	307.868622	186.881683
0.054402	20.036291	307.871368	186.880478
0.054402	20.036058	307.869934	186.879669
0.054402	20.036602	307.874664	186.880341
0.054403	20.036963	307.874512	186.877197
0.054403	20.036852	307.875214	186.877777
0.054403	20.036884	307.875488	186.877075
0.054404	20.037426	307.878235	186.875763
0.054404	20.037607	307.879364	186.875015
0.054405	20.037813	307.881592	186.875214
0.054405	20.038345	307.883850	186.873459
0.054405	20.038157	307.882690	186.872650
0.054406	20.038218	307.882690	186.871490
0.054406	20.038458	307.885132	186.871704
0.054406	20.038647	307.886780	186.871429
0.054407	20.039324	307.890259	186.870026
0.054407	20.039577	307.892395	186.869843
0.054407	20.039639	307.891724	186.868011
0.054408	20.039881	307.894226	186.868256
0.054408	20.040386	307.896820	186.867004
0.054408	20.040483	307.896454	186.865265
0.054409	20.040268	307.895630	186.864960
0.054409	20.040501	307.897369	186.864502
0.054409	20.040895	307.900909	186.864868
0.054410	20.041300	307.902771	186.863495
0.054410	20.041805	307.904999	186.861877
0.054411	20.041716	307.903992	186.860626
0.054411	20.041948	307.906982	186.861435
0.054411	20.041847	307.905334	186.859604
0.054412	20.042507	307.910156	186.859650
0.054412	20.042370	307.909515	186.859039
0.054412	20.042591	307.909302	186.856720
0.054413	20.042690	307.910889	186.856918
0.054413	20.043196	307.912048	186.854233
0.054413	20.043432	307.913025	186.852997
0.054414	20.043812	307.917206	186.854095
0.054414	20.044359	307.920105	186.852890
0.054414	20.044558	307.921814	186.852615
0.054415	20.044342	307.920563	186.851883
0.054415	20.044420	307.920532	186.850586
0.054416	20.045057	307.924927	186.850342
0.054416	20.045454	307.926727	186.848953
0.054416	20.045254	307.926086	186.848724
0.054417	20.045351	307.926697	186.847961
0.054417	20.045879	307.929840	186.847137
0.054417	20.046204	307.931824	186.846375
0.054418	20.046598	307.933685	186.845062
0.054418	20.047104	307.935791	186.843323
0.054418	20.046942	307.936310	186.844025
0.054419	20.047144	307.936981	186.842697
0.054419	20.047373	307.937469	186.841003
0.054419	20.047447	307.940063	186.842377
0.054420	20.047880	307.941071	186.839966
0.054420	20.047792	307.941467	186.840118
0.054420	20.048294	307.944031	186.838852
0.054421	20.048521	307.946014	186.838684
0.054421	20.048744	307.946381	186.836899
0.054422	20.049259	307.950043	186.836670
0.054422	20.049198	307.948700	186.834900
0.054422	20.049145	307.949799	186.835541
0.054423	20.049536	307.952209	186.834778
0.054423	20.049519	307.952179	186.834076
0.054423	20.049877	307.953278	186.832214
0.054424	20.050211	307.955811	186.831940
0.054424	20.050743	307.959564	186.831696
0.054424	20.050943	307.959808	186.829956
0.054425	20.051630	307.963501	186.828705
0.054425	20.051296	307.961914	186.828339
0.054425	20.051397	307.963074	186.828094
0.054426	20.051723	307.965027	186.827301
0.054426	20.051802	307.967010	186.828018
0.054426	20.052084	307.967804	186.826324
0.054427	20.052025	307.967377	186.825470
0.054427	20.052248	307.968170	186.824112
0.054428	20.052763	307.970886	186.822937
0.054428	20.053411	307.975891	186.823227
0.054428	20.053333	307.973969	186.820984
0.054429	20.053745	307.976959	186.820709
0.054429	20.053570	307.976746	186.820770
0.054429	20.053772	307.977600	186.819595
0.054430	20.053967	307.978790	186.818832
0.054430	20.054367	307.980652	186.817474
0.054430	20.055029	307.985199	186.817245
0.054431	20.055151	307.985535	186.816040
0.054431	20.055285	307.986725	186.815643
0.054431	20.055567	307.988068	186.814484
0.054432	20.055620	307.988861	186.814178
0.054432	20.056021	307.991333	186.813446
0.054433	20.056091	307.990875	186.811768
0.054433	20.056372	307.994415	186.812820
0.054433	20.056738	307.994324	186.809723
0.054434	20.057253	307.998901	186.810394
0.054434	20.057205	307.998962	186.809967
0.054434	20.057262	307.998932	186.808792
0.054435	20.057636	308.000610	186.807434
0.054435	20.057877	308.001160	186.805725
0.054435	20.057709	308.000671	186.805481
0.054436	20.058172	308.003937	186.805145
0.054436	20.058718	308.008698	186.805817
0.054436	20.058893	308.008789	186.804062
0.054437	20.058743	308.007385	186.802780
0.054437	20.058538	308.005249	186.801086
0.054437	20.059484	308.013397	186.802734
0.054438	20.059418	308.012085	186.801025
0.054438	20.059912	308.014954	186.800125
0.054439	20.060341	308.017517	186.799316
0.054439	20.060524	308.017853	186.797745
0.054439	20.060772	308.019287	186.796906
0.054440	20.060564	308.019073	186.797150
0.054440	20.061378	308.024017	186.796387
0.054440	20.061022	308.019470	186.793198
0.054441	20.061407	308.023254	186.793869
0.054441	20.061930	308.026825	186.793488
0.054441	20.061993	308.027222	186.792725
0.054442	20.062357	308.029602	186.792114
0.054442	20.062580	308.029846	186.790222
0.054442	20.062878	308.032196	186.789978
0.054443	20.062803	308.032135	186.789581
0.054443	20.062908	308.032318	186.788330
0.054444	20.063375	308.035187	186.787598
0.054444	20.063480	308.034790	186.785767
0.054444	20.064104	308.040039	186.786469
0.054445	20.064363	308.043213	186.787277
0.054445	20.064358	308.041687	186.784988
0.054445	20.064682	308.043671	186.784225
0.054446	20.064854	308.043243	186.781982
0.054446	20.064875	308.044800	186.782608
0.054446	20.065514	308.048248	186.781418
0.054447	20.065598	308.049194	186.781067
0.054447	20.065992	308.049622	186.778305
0.054447	20.066006	308.051392	186.779205
0.054448	20.066135	308.051147	186.777390
0.054448	20.066479	308.054199	186.777588
0.054448	20.066603	308.054810	186.776657
0.054449	20.066837	308.055878	186.775513
0.054449	20.067057	308.056763	186.774277
0.054450	20.067430	308.059387	186.773865
0.054450	20.067366	308.058563	186.772644
0.054450	20.068197	308.064697	186.772964
0.054451	20.067818	308.062347	186.772110
0.054451	20.068329	308.065033	186.770920
0.054451	20.068476	308.066772	186.770966
0.054452	20.068405	308.067017	186.770859
0.054452	20.069197	308.071167	186.769440
0.054452	20.069130	308.069366	186.767258
0.054453	20.069366	308.070770	186.766434
0.054453	20.069723	308.073975	186.766693
0.054453	20.070131	308.076904	186.766357
0.054454	20.070074	308.077057	186.766068
0.054454	20.070145	308.077026	186.764832
0.054455	20.070652	308.078186	186.762146
0.054455	20.070324	308.077759	186.762909
0.054455	20.071257	308.083313	186.762024
0.054456	20.071041	308.082001	186.761230
0.054456	20.071444	308.084503	186.760498
0.054456	20.071535	308.085510	186.760162
0.054457	20.071997	308.086853	186.757935
0.054457	20.072104	308.088013	186.757660
0.054457	20.072649	308.090302	186.755859
